,step,loss,lr
0,9,0.07433320619751572,0.00011406250000000001
1,19,0.053332769629841,0.0001281250000000001
2,29,0.0398198177876318,0.00014218750000000006
3,39,0.04159495574714084,0.00015625000000000003
4,49,0.037211606278836046,0.0001703125
5,59,0.03771450920349963,0.00018437500000000008
6,69,0.03718523225681099,0.00019843750000000005
7,79,0.03566707917697081,0.00021250000000000002
8,89,0.034307975259684695,0.0002265625000000001
